ID;title;cat;lat;lng;count;weeks
104;上林仙居;2;39.89140704;116.3837684;43;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;5;2;0;0;2;1;3;0;1;0;1;0;3;2;0;4;1;0;1;0;1;1;0;0;0;0;0;0;0;1;3;1;2;3;1;1
105;连升商务酒店;4;39.89383434;116.3872144;33;0;0;0;0;0;1;1;0;1;0;0;0;0;2;0;1;1;1;1;0;1;2;0;0;3;1;1;0;1;1;1;2;0;1;1;1;0;0;2;1;2;0;0;1;1;1;0;0;0;0;0;0
106;京御园宾馆;4;39.89344866;116.3864597;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;1;1;2;0;1;0;1;0;0;0;0;0;0;1;0;0;0;2;1;1;0;0;0;0;0
107;北京兔爷儿;1;39.8939302;116.3814075;8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
108;书的设计店;1;39.89477306;116.3876591;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
109;Twelve Moons;1;39.89471504;116.3873445;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
110;Taciturnli;1;39.89471504;116.3873445;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
111;Triple-Major;1;39.89446049;116.3868223;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0
112;模范书局;1;39.89467269;116.3872433;22;0;0;0;0;2;0;0;0;0;1;0;1;0;1;1;1;2;0;1;1;0;0;0;0;0;1;1;1;1;1;0;0;1;1;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0
113;采瓷坊;1;39.89459178;116.3869297;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
114;米念;1;39.89423524;116.3864294;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
115;Ubi Gallery;1;39.89424372;116.38623;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
116;济安斋书店;1;39.89419543;116.3861348;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;3;0;3;1;1;2;0
117;LI+U Workshop;1;39.89416203;116.3859264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;Berry Beans;2;39.89411517;116.38578;131;6;1;0;0;0;0;0;3;3;2;2;0;2;7;4;2;3;4;2;4;6;2;5;1;3;3;3;5;5;2;3;2;2;4;2;4;1;3;2;3;2;1;3;0;3;1;1;3;1;4;4;2
119;生活室;2;39.89420287;116.3836772;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;2;0;1;0;0;1;0;0;2;1;1;1
120;一个人的剧场魁德社;3;39.89668261;116.3827929;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
121;小蚂蚁皮影艺术团;3;39.89774036;116.3836331;5;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
122;星巴克咖啡;2;39.89609345;116.3879887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
123;内观堂旧书店;1;39.892;116.3832011;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
124;乔当家脆皮火烧;2;39.89303207;116.3853843;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;5;2;1;1;1;0
125;华润万家便利超市;1;39.89422672;116.3876876;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
126;老北京羊蝎子;2;39.89346444;116.3858486;43;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;1;1;1;0;1;1;0;0;2;1;0;3;2;1;2;2;2;2;2;2;2;3;1;1
127;UPlant house有种房子;1;39.8935794;116.3839132;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
128;格格酥;2;39.89329485;116.3854206;67;3;1;2;1;3;1;0;2;2;0;3;0;0;2;2;2;1;2;0;3;0;0;1;1;2;3;3;0;1;1;3;0;1;1;3;1;2;1;0;1;2;3;1;1;0;1;0;1;0;0;1;2
129;皓阳文化酒店(大栅栏西街店);4;39.89357838;116.3862495;20;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;3;1;0;0;0;0;0;0;1;0;0;1;0;1;2;1;0;1;1;0;0;0;0;0
130;京华客栈;1;39.89358112;116.3868386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
131;99连锁旅馆(前门大栅栏店);4;39.89311253;116.385699;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
132;臭热闹台湾小吃;2;39.893179;116.3851599;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
133;口留香煎饼(前门大栅栏店);2;39.89411265;116.3881993;47;2;1;1;4;3;2;0;2;2;2;0;1;2;1;2;0;1;0;1;0;0;0;1;1;2;1;2;1;0;0;1;2;2;0;0;1;0;1;0;2;1;0;0;0;0;0;1;0;0;0;0;1
134;东升平宾馆;4;39.89425329;116.3877588;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
135;彩虹之约;2;39.89124275;116.3835023;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
136;京华寻骊社;2;39.89358093;116.3868657;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
137;爱尚草原;2;39.89322126;116.3859897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138;贪嘴儿 零食忆站;1;39.89329283;116.3856681;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
139;轻联富润饭店(前门店);4;39.89386361;116.3852286;15;0;1;0;2;1;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
140;老北京炙子烤肉(西街店);2;39.89227724;116.3838911;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
141;盛永斋茶艺馆;2;39.89431386;116.3860828;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
142;客来宾馆;4;39.88988534;116.3843413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;博盛园宾馆;4;39.8929821;116.3863993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
144;山东老面大枣胖馒头;2;39.89688938;116.3829164;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;3;2;0;0;1;1;0;2;0;0;2;0;1;1;0;0;0;1;1;0
145;优优尚品(大栅栏西街店);2;39.89438319;116.3881184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146;福乐居火锅店;2;39.89296973;116.3854233;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;2;0;0
147;锦州烧烤;2;39.89315687;116.3852922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
148;老郭早点;2;39.89044334;116.3845773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
149;东方足韵;4;39.89334301;116.3862904;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150;富源春排骨米饭;2;39.89235089;116.3841408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151;藏堡(前门店);2;39.89315687;116.3852922;14;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0
152;老北京小吃;2;39.89499785;116.3883894;42;0;0;1;1;0;0;1;1;1;1;0;0;2;2;2;0;1;0;0;1;1;0;0;2;3;1;2;1;1;1;0;1;2;0;0;0;1;1;1;2;1;1;1;1;1;0;1;0;0;1;1;0
153;维斯特酒店(北京天安门大栅栏西...;4;39.89374315;116.3865593;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;1;0;1;0;0
154;珠家聚乐宾馆;4;39.89273543;116.3860795;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
155;B/C黑媚;1;39.89430864;116.387869;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
156;辣来缘川味馆;2;39.88883145;116.3837721;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
157;北京名吃十三绝;2;39.89406327;116.3872798;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
158;杨记包子铺;2;39.89292983;116.3851707;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0
159;新升宾馆;4;39.89242875;116.3864249;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
160;悦华清旅馆;4;39.89397684;116.3878196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
161;快艇酒店;4;39.89292502;116.3849171;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
162;新羽婷美发沙龙;4;39.89436253;116.3880593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
163;李家包子铺;2;39.89280423;116.3845512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
164;五联宾馆;4;39.89374915;116.3865593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
165;雪满天超市;1;39.89430834;116.3879191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
166;Beers89;2;39.89308309;116.3850295;24;0;0;1;1;1;0;0;1;0;1;1;0;2;0;2;1;0;1;1;1;0;2;1;0;0;0;0;0;0;2;1;0;0;1;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
167;5D疯狂体验;4;39.8933285;116.3854637;16;3;3;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
168;大力宾馆;4;39.89233952;116.3873195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
169;花之蕊鞋店;1;39.89407714;116.3872999;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170;中国移动;4;39.89323511;116.3860098;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171;重庆小面;2;39.8940566;116.3872297;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
172;镂艺轩手工剪纸;1;39.89450162;116.3872461;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
173;鑫港宾馆;4;39.89400331;116.3879088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
174;瑞丝琳＊西餐啤酒花园(总店);2;39.89309289;116.3855296;84;5;2;3;1;3;0;2;1;1;0;1;0;0;1;0;0;0;2;0;1;0;2;1;1;3;1;0;2;2;1;2;4;6;4;3;2;3;1;4;3;1;2;3;0;0;0;0;0;2;4;2;2
175;马迭尔.1906.MODERN(大栅栏店);2;39.89303207;116.3853843;60;5;0;2;3;2;1;1;3;2;1;3;2;1;1;2;3;1;1;1;0;1;0;2;2;2;2;0;2;2;0;0;0;0;0;1;2;0;1;1;1;1;1;1;0;0;0;0;2;0;0;1;0
176;果味豆浆;2;39.89391235;116.3869631;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
177;大栅栏茶馆;2;39.89438319;116.3881184;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
178;洗衣邦(虎坊桥店);4;39.89097905;116.3801982;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
179;大宏巷浴池;4;39.896608;116.3865587;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
